Title,URL,Text
New FDA Approval: Ozempic Gets Nod For Kidney Protection In Type 2 Diabetes | Times Now,https://www.timesnownews.com/health/new-fda-approval-ozempic-gets-nod-for-kidney-protection-in-type-2-diabetes-article-117746894,"Theme Health Diet Fitness Mental Health Weight Loss Diet Fitness Mental Health Weight Loss Trending: news health Updated Jan 31, 2025, 00:00 IST New FDA Approval: Ozempic Gets Nod For Kidney Protection In Type 2 Diabetes (Image Credits: iStock) Trending: Pallavi Mehra is a Copy Editor at Times Now and covers Health beat extensively. In her leisure time she likes to read, travel, explore cafes and binge...View More Follow us : © 2025 Bennett, Coleman & Company Limited"
"Now, weight loss drugs can control chronic kidney disease among people with diabetes: Why is the US FDA approval significant? | Health and Wellness News - The Indian Express",https://indianexpress.com/article/health-wellness/ozempic-fda-approval-diabetes-kidney-disease-treatment-9805852/,"The US Food and Drug Administration (FDA) has approved Novo Nordisk’s diabetes-cum-weight loss drug Ozempic for patients with both chronic kidney disease (CKD) and diabetes after clinical trials showed it reduced their risk of kidney failure and disease progression as well as death due to heart problems. WHY IS THE FDA NOD SIGNIFICANT? This is a significant breakthrough in managing diabetes-related conditions. The FDA approval is based on results from the FLOW phase 3b kidney outcomes trial investigating the effects of once-weekly Ozempic injection on major kidney and cardiovascular outcomes in adults with Type 2 diabetes and chronic kidney disease. It showed that 1 mg Ozempic led to a 24 per cent reduced risk of worsening kidney disease and kidney failure (end-stage kidney disease). It led to a 4.9 per cent risk reduction in death from cardiovascular disease. Ozempic contains semaglutide, a GLP-1 receptor agonist (RA), which mimics the function of a hormone released by the intestine after eating. It lowers blood sugar by helping the pancreas make more of the glucose-regulating hormone called insulin. It can also help with weight loss by reducing appetite and increasing feelings of fullness. WHAT ARE EXPERTS SAYING? According to Dr Anoop Misra, Chairman, Fortis CDOC Hospital for Diabetes, a substantial number of Indians with diabetes are at risk of developing kidney disease, yet treatment options remain limited. “This approval marks a significant breakthrough in managing diabetes-related complications, especially in a population where both kidney disease and obesity are rising concerns. We now have a drug that addresses multiple key aspects of diabetes, including obesity, blood sugar control, heart and liver health, and kidney disease,” he says. Dr Himanshu Verma, professor and HOD, Nephrology, VMMC and Safdarjung Hospital, Delhi, says that diabetic patients with kidney disease have different types of inflammation in their bodies. “Earlier diabetes management protocols were meant to control sugar and blood pressure to have the least impact on the kidney. Both these risk factors can damage blood vessels in your kidneys and lead to fibrosis or scarring of tissue. However, despite this, some inflammation persists and many diabetic patients end up developing kidney diseases. The newly-approved medicine will act on the inflammatory process, slow it down. So even if a diabetic person has kidney disease, the drug can slow down its progression in the initial stages,” he says. WHAT DOES IT MEAN FOR INDIA? The FDA approval is significant for India, where Ozempic is expected to be available by next year. “Diabetes is the leading cause of kidney disease so the medicine will be beneficial on a large scale. Prevention is of crucial importance so that we do not create an economic burden by increasing the number of kidney transplants,” he adds. The Surajkund International Crafts Mela, held in Faridabad, showcases the talents of over 2,500 artisans from India and around the world. This year, the fair celebrates the 'orange economy' and promotes the principles of ""Vocal for Local"" and ""Ek Bharat, Shreshtha Bharat."" It also fosters global integration of arts and crafts while empowering rural women entrepreneurs.  This No Is Already Registered. Thanks For Registered Mobile No."
FDA approves Ozempic to reduce risks from chronic kidney disease in diabetes patients | CNN,https://www.cnn.com/2025/01/28/health/ozempic-kidney-disease-fda-approval/index.html,"Ozempic, the blockbuster GLP-1 drug that was originally approved to treat type 2 diabetes, has now also been approved by the US Food and Drug Administration to reduce certain risks associated with chronic kidney disease, drugmaker Novo Nordisk said Tuesday. A Phase 3 clinical trial found that injections of the semaglutide medication once weekly reduced the risk of kidney disease worsening by 24% in people who also had diabetes. It also reduced the risk of kidney failure and cut the risk of death from heart disease by about 5% in adults with both type 2 diabetes and chronic kidney disease, the company said in a news release. Related article Ozempic reduces risk of serious illness and death in people with diabetes and kidney disease, study finds Chronic kidney disease is a common complication for people living with type 2 diabetes. Diabetes is the leading cause of kidney failure, which is one of the leading causes of death in the US and worldwide; about a third of adults with diabetes also have chronic kidney disease, according to the US Centers for Disease Control and Prevention The clinical trial tested the efficacy of Ozempic when added to the standard of care, not as a replacement for other treatments for disease management such as medicines to manage blood pressure, including ACE inhibitors and ARBs. About 3,500 adults across 28 countries were enrolled in the trial, which started in 2019 and followed participants for an average of about 3½ years. The new indications, approved Tuesday by the FDA, make Ozempic the most broadly indicated drug in its class, with the largest set of specific medical conditions that it may be prescribed to treat. Novo Nordisk is conducting a different study to understand how and why semgalutide seems to reduce the progression of kidney disease, said Stephen Gough, global chief medical officer and senior vice president at Novo Nordisk. But even though scientists don’t fully understand the mechanisms behind them, the positive effects are strong: The clinical study was stopped early after reaching positive endpoints sooner than expected, and no new safety risks were identified in this trial, he said. “This really means something to the patients,” Gough told CNN. “The impact on not just kidney disease but also cardiovascular disease and on all-cause death.” Ozempic and other semaglutide injections such as Wegovy have been in short supply for years due to their rapid popularity. The FDA now lists Ozempic as “available,” but there is still high demand. “This is a medicine that’s already available, both in diabetes clinics and now in renal clinics, so I would hope the uptake would start pretty quickly,” Gough said, adding that he hopes the confidence that comes with the data behind this approval will aid clinicians who are making daily decisions about how and when to use different treatments. “It does help clinicians with their decision-making process, and it helps them focus those medicines to the patients who will benefit the most,” he said."
Ozempic Receives New Indications in Chronic Kidney Disease,https://www.medscape.com/viewarticle/ozempic-receives-new-indications-chronic-kidney-disease-2025a10002ac,"January 29, 2025 The US Food and Drug Administration (FDA) approved semaglutide (Ozempic, Novo Nordisk) for reducing the risk for worsening kidney disease and cardiovascular death in adults with both type 2 diabetes and chronic kidney disease. The approval is based on the phase 3b results of the international FLOW kidney outcomes trial, which involved more than 3500 individuals with chronic kidney disease and type 2 diabetes, randomized to once-weekly semaglutide or placebo plus standard care. The trial achieved its primary endpoint with semaglutide 1 mg, producing a significant 24% relative risk reduction of kidney disease worsening, end-stage kidney disease, and death due to cardiovascular disease. The absolute risk reduction compared with placebo was 4.9% at 3 years. This approval adds to Ozempic’s existing indications for adults with type 2 diabetes to improve glycemic control and to reduce the risk for major cardiovascular events in adults who also have known heart disease. “Type 2 diabetes can be challenging enough to manage without the added risk of chronic kidney disease, and I have seen in my own practice that patients with type 2 diabetes and chronic kidney disease need extra support from medications that may have a profound clinical impact by lowering the risk of major kidney and cardiovascular outcomes,” said FLOW trial co-chair Richard E. Pratley, MD, medical director at the AdventHealth Diabetes Institute, Orlando, Florida, in a Novo Nordisk statement. Pratley added, “A large portion of patients I treat experience serious kidney complications and comorbidities, with some even requiring dialysis. Today’s decision by the FDA offers hope for the millions of adults living with both conditions and provides an additional treatment option, representing a significant advancement for my patients.” Miriam E. Tucker is a freelance journalist based in the Washington, DC, area. She is a regular contributor to Medscape Medical News, with other work appearing in The Washington Post, NPR’s Shots blog, and Diatribe. She is on X: @MiriamETucker Send comments and news tips to news@medscape.net."
"Retatrutide outperforms Ozempic in weight loss, new study finds - India Today",https://www.indiatoday.in/world/us-news/story/retatrutide-outperforms-ozempic-in-weight-loss-new-study-finds-glbs-2661254-2025-01-08,"Listen to Story The new experimental weight loss drug, Retatrutide, is showing promising results. According to a study in the Annals of Internal Medicine, Retatrutide may help obese adults shed more pounds than current FDA-approved treatments like Ozempic and Wegovy. The Study Findings Researchers from McGill University reviewed 26 clinical trials involving nearly 15,500 participants to assess the effectiveness of various weight loss drugs for obese adults without diabetes. Among the findings, Retatrutide, nicknamed ""triple G,"" stood out. Participants who took the weekly injection lost up to 22% of their starting weight after 48 weeks, reports the New York Post. In comparison, semaglutide, the active ingredient in popular drugs like Ozempic and Wegovy, showed a weight loss of up to 13.9% over 68 weeks, while tirzepatide produced up to 17.8% weight loss over 72 weeks. How It Works Retatrutide mimics three hormones: GLP-1, which suppresses appetite; GIP; and glucagon, which helps regulate blood sugar. This multi-pronged approach appears to enhance its effectiveness in promoting weight loss. The study also noted additional benefits, including improved blood pressure among participants. Most weight loss occurred early in the treatment, with results plateauing over time. Other Promising Options The study examined 12 weight loss medications, including three FDA-approved drugs — liraglutide (Saxenda), semaglutide (Wegovy), and tirzepatide (Zepbound) — and nine others not yet approved for weight management. Researchers also highlighted a pill form of semaglutide, Rybelsus, which showed weight loss results comparable to injections. Other non-approved drugs, like Lilly's daily pill orforglipron and weekly injection mazdutide, also showed potential. Safety and Limitations Mild gastrointestinal issues, such as nausea and diarrhea, were the most commonly reported side effects. While 22 deaths were reported across the trials, investigators found no direct link between the deaths and the trial drugs. McGill researchers called for more studies, particularly head-to-head comparisons of GLP-1 drugs, to better understand their effectiveness and safety. What’s Next? Retatrutide is still in Phase 3 trials, expected to last until January 2026, meaning FDA approval and public availability are still years away. Experts suggest further research could explore combining therapies for even greater benefits. With the global demand for effective weight loss solutions on the rise, Retatrutide could represent a significant breakthrough in obesity treatment. For now, it remains a beacon of hope for future advancements in weight management.Published By: indiatodayglobal Published On: Jan 8, 2025"
Compounded Semaglutide: Why Caution Is Advised,https://www.healthline.com/health/compounded-semaglutide,"Semaglutide is a generic medication. Its brand names are approved for the treatment of type 2 diabetes and obesity. Compounded semaglutide is not FDA-approved, could come with risks, and may lead to adverse effects. In the United States, semaglutide isn’t available as a generic drug. It’s sold with a prescription under the following brand names: Compounding involves mixing or altering drug ingredients to create a medication for a specific need. The practice is common during medication shortages, but it doesn’t come without concerns. Compounded medications aren’t approved by the Food and Drug Administration (FDA) and don’t undergo the same rigorous safety and effectiveness testing as approved medications. Because of this, compounded drugs may be more prone to contamination or mislabeling. The FDA advises against using a compounded medication when an FDA-approved medication is available. It also warns that potential complications are possible since the organization does not regulate compounded drugs. For semaglutide, the FDA has received reports of: In a 2023 case series, researchers reported three instances of incorrectly administered compounded semaglutide obtained from an aesthetic spa. Users developed gastrointestinal symptoms lasting for days that included: Two people self-administered more than 10 times the recommended semaglutide dose. One of them required intravenous (IV) administration of fluids. Branded semaglutide, like Ozempic and Wegovy, comes in a prefilled injection pen, which acts as a safety feature to prevent overdosing. The reported compounded semaglutide didn’t have this system. Novo Nordisk produces all three branded semaglutide medications available in the United States. According to its website, the company has filed nine legal proceedings against medical spas, weight loss clinics, and other companies for the unlawful sale of compounded semaglutide medications. If you decide to take a compounded drug, the FDA recommends working with a state-licensed pharmacy in the United States. That way, the FDA and state authorities may assess the quality of drug manufacturing. Compounded semaglutide is a custom-made medication that may include the same active ingredient as the original drug, but it isn’t regulated for safety and effectiveness. Compounded semaglutide isn’t approved by the FDA. All semaglutide medications, including compounded medications, require a prescription in the United States. Some online retailers based outside the United States may sell semaglutide without asking for a prescription, but importing these medications into the United States is illegal and often dangerous. Compounded semaglutide medications are often significantly cheaper than branded alternatives. They can also help increase availability when branded medications are in short supply. Compounded semaglutide produced by reputable manufacturers contains the same active ingredient as branded alternatives. Some manufacturers may combine semaglutide with vitamin B12 to help reduce the risk of vitamin B12 deficiency, which can occur in people taking semaglutide or other medications that fall into the same class of drugs. Semaglutide isn’t currently available as a generic drug. Some experts have raised concerns about where compounding facilities find semaglutide if Novo Nordisk, its sole manufacturer, isn’t providing the active ingredient. The FDA has found many cases of unscrupulous sellers using the salt forms of semaglutide, such as semaglutide sodium and semaglutide acetate, instead of the base form found in branded medications. According to the FDA, compounded semaglutide versions that contain the salt forms of the drug “have not been shown to be safe and effective.” General side effects of semaglutide include: Semaglutide can also lead to complications in some people, including: In rodents, semaglutide has been linked to an increased risk of thyroid C-cell tumors. It’s not clear if semaglutide also increases the risk of thyroid cancer in humans. It may be a good idea to avoid semaglutide if you have a family history of: Compounded semaglutide may cause additional side effects and complications, especially when ingredients and drug applicators aren’t of optimal quality. Insurance plans rarely provide coverage for medications used solely for weight loss. For example, weight loss drugs are excluded from coverage from the government programs Medicaid and Medicare. Some insurance companies may offer coverage for semaglutide to treat type 2 diabetes. Providers that offer coverage for branded semaglutide may also offer coverage for compounded semaglutide in limited cases. For example, Cigna provides coverage for compounded medication when you have documentation that you can’t take or are intolerant to all FDA-approved commercially available alternatives. They may have additional requirements for coverage. If you have questions about insurance coverage for compounded semaglutide, consider reviewing your plan’s coverage literature or calling the company directly. Some questions you may want to ask include: Read about how to get semaglutide. Compounded semaglutide isn’t FDA-approved, and the FDA only recommends taking compounded medications if FDA-approved alternatives are unavailable. If you decide to get compounded semaglutide, it’s important to make sure you work with a state-licensed pharmacy based in the United States. You should also be aware of the potential risks of compounded semaglutide, including adverse effects from incorrect dosage and undisclosed ingredients."
Novo Nordisk’s Ozempic granted FDA approval in chronic kidney disease - PMLiVE,https://pmlive.com/pharma_news/novo-nordisks-ozempic-granted-fda-approval-in-chronic-kidney-disease/,"More results... Novo Nordisk’s Ozempic (semaglutide) has been approved by the US Food and Drug Administration (FDA) to reduce the risk of kidney disease worsening, kidney failure and cardiovascular disease (CVD) death in adults with type 2 diabetes (T2D) and chronic kidney disease (CKD). The decision makes Ozempic the only glucagon-like peptide-1 (GLP-1) receptor agonist approved for this patient population and the “most broadly indicated” drug in its class, according to Novo. Ozempic was first approved by the FDA in 2017 to improve glycaemic control in adults with T2D, before being granted expanded approval in 2020 to reduce the risk of major cardiovascular events in adults with T2D and known heart disease. The FDA’s latest decision on the drug was supported by positive results from the phase 3b FLOW trial, which evaluated a once-weekly 1mg injection of Ozempic on top of standard of care in adults with T2D and CKD. The study met its primary endpoint, with Ozempic demonstrating a 24% relative risk reduction of kidney disease worsening, kidney failure and death due to CVD compared to placebo. Approximately 37 million adults in the US are living with CKD, a progressive condition caused by decreased kidney function. The disease is a common complication of T2D, affecting about 40% of T2D patients. Anna Windle, senior vice president clinical development, medical and regulatory affairs at Novo, said: “CKD is very serious and common in patients living with T2D and represents a critical need for adults living with these comorbidities. “This approval for Ozempic allows us to more broadly address conditions within cardiovascular-kidney-metabolic syndrome, which affects millions of adults and could have serious consequences if left untreated.” The approval comes just one week after Novo shared positive headline results from a late-stage study evaluating a higher dose of semaglutide in adults with obesity. Among patients who adhered to treatment in the phase 3b STEP UP trial, those receiving the experimental 7.2mg dose of semaglutide achieved a superior weight loss of 20.7% after 72 weeks compared to a reduction of 17.5% with the standard 2.4mg dose, approved under the brand name Wegovy. Senior Principal Consultant Chief Business Officer Medical Liaison Specialist - SW London, Surrey & Coastal West Account Specialist - West Kent / East Sussex Territory Sales Manager - South West & Wales Business Development Manager - South East"
FDA Approves Ozempic to Help Cut Risk of Kidney Disease-Related Events,https://www.healthline.com/health-news/fda-approves-ozempic-kidney-disease-diabetes,"The Food and Drug Administration (FDA) approved Ozempic to help lower risks associated with chronic kidney disease, the drug’s manufacturer Novo Nordisk said on January 28. The blockbuster GLP-1 drug, commonly prescribed off-label for weight loss, was originally approved to treat type 2 diabetes. The new indication for Ozempic adds to a growing number of chronic conditions that can be treated by GLP-1 drugs, in addition to diabetes and obesity. Around 1 in 3 people with diabetes have chronic kidney disease (CKD) caused when high blood sugar levels due to diabetes can damage blood vessels in the kidneys, impairing function over time. The Centers for Disease Control and Prevention (CDC) estimates that around 35.5 million people in the United States have CKD. Semaglutide, the active ingredient in Ozempic, can help reduce the risk of kidney disease-related events in people with type 2 diabetes (T2D) and CKD, which could prove invaluable for people living with or at risk for cardiovascular-kidney-metabolic (CKM) syndrome, a disorder linking kidney and metabolic issues to heart disease. In May 2024, Novo Nordisk released the full results from its clinical trial, which showed a 24% risk reduction in kidney- and cardiovascular-related mortality from the once-weekly semaglutide 1.0 milligram injection, and an 18% reduced risk of major cardiovascular events. Further, semaglutide reduced the risk of all-cause mortality in trial participants by 20%. “Chronic kidney disease is very serious and common in patients living with type 2 diabetes and represents a critical need for adults living with these comorbidities,” Anna Windle, PhD, senior vice president of clinical development, medical and regulatory affairs at Novo Nordisk, said in a statement. “This approval for Ozempic allows us to more broadly address conditions within cardiovascular-kidney-metabolic syndrome, which affects millions of adults and could have serious consequences if left untreated.” The results of the FLOW (Evaluate Renal Function with Semaglutide Once Weekly) trial were presented at the 61st European Renal Association Congress in Stockholm last year. Novo Nordisk’s FLOW trial began in 2019 and ended in October 2023, a year earlier than expected due to efficacy. The double-blind, placebo-controlled trial compared injectable semaglutide (1.0 mg) with a placebo as an adjunct treatment to standard of care for chronic kidney disease. The trial followed 3,533 people in 28 countries with type 2 diabetes and moderate to severe kidney disease. The results demonstrate delayed progression of CKD in the semaglutide group with a 24% reduced risk of death from kidney- and cardiovascular-related complications compared to the placebo group. “The use of semaglutide in people with type 2 diabetes and chronic kidney disease can lower the risk of major kidney outcomes and reduce the risk of cardiovascular events, cardiovascular death and all-cause death,” lead study investigator Prof. Vlado Perkovic, provost at Sydney’s University of New South Wales, who presented the study findings, said in a news release. “These benefits signify a profound clinical impact saving kidneys, hearts and lives, for patients with type 2 diabetes and chronic kidney disease. Additionally, the reassuring safety findings further support the strong potential value of semaglutide in this population,” Perkovic added. Dr. Pouya Shafipour, board certified family and obesity medicine physician at Providence Saint John’s Health Center in Santa Monica, CA, told Healthline in an earlier interview he was not surprised by the initial results of the trial, which were shared in March 2024. Shafipour noted recent positive data showing that GLP-1 drugs like Ozempic and Wegovy benefit kidney and heart function in people with type 2 diabetes. “I’ve been prescribing this class of drugs for a few years, and I’ve seen great improvements of diabetes control — they’re really helping with addictive eating behaviors, which helps with weight loss and helps people adhere to a healthy, lower carbohydrate diet,” he said. “With these drugs, if you’re able to reduce unhealthy carbohydrates [and] increase insulin secretion, the metabolism of carbohydrates improves [while] addressing the eating behavior. It’s like a three-in-one mechanism,” he explained, noting how this can improve the health of other systems in the body. Semaglutide is the active ingredient in Ozempic and a type GLP-1 drug. This class of drugs is widely prescribed for obesity and diabetes management for their ability to regulate blood glucose and aid weight loss. Recent studies have shown other health benefits, such as lowered inflammation. All of these factors can impact kidney function in people with diabetes, according to Shafipour. “When blood sugar is chronically elevated — due to a hereditary predisposition, poor eating habits, stress, or sleep and anything that can cause insulin resistance — we start depositing fat in the liver, and everything from head to toe in the body gets sugar-coated, the nerves, eyes, kidney, and stomach,” he said, noting that diabetes can take years to develop. “That’s why in diabetics, it’s very important to have an eye exam, it’s very important to check their kidney function because everything can get impacted by this higher level of glucose.” Shafipour explained that with diabetes, kidney filtration, measured by the glomerular filtration rate (GFR), goes down. Then, albumin and protein develop in the urine followed by creatinine in the blood, affecting the body’s metabolization process. “What we’ve seen with this class of drugs is that kidney function in diabetics stabilizes and it prevents progression,” he said. “And if people start losing weight, their blood pressure goes down and the pressure on the kidney goes down. Then the creatinine starts going down again, improving the GFR.” Shafipour noted, however, that people with significant kidney disease or very low GFR may not experience improvement from semaglutide-containing drugs. “I’ve seen prevention of it worsening and improvement in people with [moderate] kidney disease,” he said. The kidneys contain millions of microscopic filters called nephrons. In diabetes, elevated blood sugar levels damage nephrons and blood vessels in the kidneys, impairing function and filtration processes. People with diabetes may also develop high blood pressure, which can lead to kidney damage. “Hypertension by itself is one of the main causes of kidney disease,” Shafipour said. “There’s a lot, again a lot, of other things such as inflammation at stake, probably related to high levels of cortisol inflammatory markers. It’s a very complex process,” he noted. A growing body of evidence shows the potential benefits of Ozempic and similar drugs to treat health conditions beyond obesity and diabetes. In March 2024, Wegovy, Novo Nordisk’s other semaglutide drug, gained FDA approval to help prevent heart disease-related risks like heart attack in people with overweight or obesity. The company is also working to broaden insurance coverage for Wegovy to meet growing demand for the medication. “We already see cardiologists recommending them for people with heart disease, congestive heart failure, etc., because of the positive benefits,” Shafipour said. “There’s a lot of these chronic inflammatory states that cause insulin resistance, fatty liver disease, or metabolic syndrome. We classify all of these into individual conditions and there’s subspecialties for each, but when we really look at the big picture, they’re all related.” The FDA has approved Ozempic to help lower chronic kidney disease-related risks in people with type 2 diabetes. The Novo Nordisk-funded FLOW clinical trial showed that semaglutide delayed the progression of kidney disease-related events in people with diabetes and CKD. The findings of the trial, which ended a year early due to its demonstrated effectiveness, indicate that Ozempic cut the risk of death from kidney and cardiovascular deaths by 24%. The FDA approval of Ozempic to treat chronic kidney disease highlights a growing body of evidence showing that GLP-1 drugs could help treat other health conditions aside from obesity and type 2 diabetes."
Could FDA's approval of a generic lead to lower cost Ozempic?,https://www.usatoday.com/story/news/health/2024/12/23/fda-generic-approval-lower-cost-ozempic/77174916007/,"In a move that could eventually make weight loss drugs cheaper and easier to access, the Food and Drug Administration Monday approved a second generic in the category of medications known as GLP-1s. The drugs were first approved to treat type 2 diabetes – and that's what the FDA said daily injections of liraglutide could be used for in adults and children 10 and up. The new drug, sold under the name Victoza and made by Hikma Pharmaceuticals USA Inc., follows the approval of the generic GLP-1 exanatide last month, sold under the name Byetta. Neither drug is considered as effective as the brand-name weekly injections sold for diabetes and weight loss as Ozempic and Wegovy by Novo Nordisk and Mounjaro and Zepbound by Eli Lilly. Still, having more options ""could indeed impact the prescribing landscape,"" Dr. Fatima Cody Stanford, a weight loss specialist at Massachusetts General Hospital in Boston, said via email. But it will depend on the cost of these new drugs, which have not yet been made public. ""Generics typically offer a more affordable option compared to brand-name drugs, which could increase accessibility for patients requiring treatment for type 2 diabetes,"" Cody Stanford said. The list price for Ozempic and Mounjaro each run more than $1,000 a month, which can be difficult to afford, even for people with private insurance, depending on the required copay. Cody Stanford said she hopes lower-priced generics will trigger Novo Nordisk and Lilly to lower the price of their brand-name drugs, and could encourage more insurers to cover GLP-1 medications for both diabetes and weight loss. Providing generics for type 2 diabetes patients might also help reduce demand on the brand-name drugs, making them more available and potentially less expensive for people who need them for weight loss, she said, quickly adding ""though this is speculative and would depend on several market factors."" Liraglutide has been available for years longer than the most popular GLP-1s, but it is less effective and has to be given daily, which might dampen patient interest, she said. ""The market demand is currently for weekly agents with a higher level of efficacy,"" she said. ""So, we must take this into account also."" GLP-1s are a class of drugs that have proven more effective than any previous medications at helping people lose weight safely. They are so effective, suppliers haven't been able to meet demand almost since the FDA approved Ozempic for diabetes in 2017. Last week, the FDA said Lilly had sufficiently met demand for its tirzepatide products, Mounjaro and Zepbound, so they are no longer in short supply ‒ meaning compounding pharmacies will soon have to stop selling cheaper versions of the drugs. In a Monday news release, the FDA said it ""prioritizes assessment of generic drug applications for drugs in shortage to help improve patient access to these medications."" More than 38 million Americans have diabetes, meaning their bodies cannot maintain normal levels of blood sugar. Only 5% to 10% have type 1 diabetes, which is caused by a chronic immune attack on the pancreas. Type 2 diabetes typically develops over time, with diet and lifestyle compounding genetic vulnerability. GLP-1s are helpful for people with diabetes, though they typically lose less weight than people without the disease. Karen Weintraub can be reached at kweintraub@usatoday.com. (This story has been updated to add a video.)"
Ozempic approved to treat kidney disease by FDA,https://qz.com/the-fda-just-approved-ozempic-for-kidney-disease-1851749815,"Novo Nordisk (NVO+5.33%) announced today that its blockbuster drug Ozempic was approved by the Food and Drug Administration (FDA) as the first GLP-1 treatment for chronic kidney disease among people with type 2 diabetes. The popular diabetes drug can now be used to reduce the risk of kidney disease worsening, kidney failure, and death due to heart disease in adults with type 2 diabetes and chronic kidney disease. This is latest in a series of FDA-approved uses of GLP-1 drugs, which have become popular for weight loss as well as for conditions associated with diabetes, like sleep apnea. “Chronic kidney disease is very serious and common in patients living with type 2 diabetes and represents a critical need for adults living with these comorbidities,” said Anna Windle, a senior vice president at Novo Nordisk, in a press release. The approval was based on a late-stage clinical trial, which found that a weekly, one-milligram injection of semaglutide, the active ingredient in Ozempic and the weigh- loss drug Wegovy, was found to reduce the combined risk of major kidney complications (including kidney failure), cardiovascular events, and even death from any cause by 24% in patients with type 2 diabetes and chronic kidney disease. Novo Nordisk ended the trial early in 2023 after an independent monitoring committee determined that Ozempic’s efficacy in treating chronic kidney disease was clear. The trial followed 3,533 people with kidney disease and type 2 diabetes, half of whom took semaglutide while the other half was given a placebo, for more than three years. Chronic kidney disease is a condition in which the kidney can’t filter blood properly. It affects more than 35.5 million U.S. adults, per the Centers for Disease Control and Prevention. About 40% of people with type 2 diabeetes also experience chronic kidney disease, according to Novo Nordisk. Our free, fast, and fun briefing on the global economy, delivered every weekday morning. "
"FDA approves Ozempic to treat kidney disease, creating a trifecta of uses",https://san.com/cc/fda-approves-ozempic-to-treat-kidney-disease-creating-a-trifecta-of-uses/,                    & Conditions and acknowledge the
This website is unavailable in your location. – KIRO 7 News Seattle,https://www.kiro7.com/news/trending/fda-approves-ozempic-reduce-risk-kidney-disease-progression-cardiovascular-death/YYEUAQPB35G3NPF6KNKV2JNLSE/,"This website is unavailable in your location. It appears you are attempting to access this website from a country outside of the United States, therefore access cannot be granted at this time."
FDA approves weight-loss drug Zepbound for obstructive sleep apnea | CNN,https://www.cnn.com/2024/12/20/health/zepbound-sleep-apnea-fda-approval/index.html,"The US Food and Drug Administration on Friday approved the first prescription medicine for obstructive sleep apnea: the weight-loss drug Zepbound. The medicine, part of the class known as GLP-1 receptor agonists that also includes Ozempic, was cleared to treat moderate to severe forms of the sleep condition in people with obesity. It should be used with a reduced-calorie diet and increased physical activity, drugmaker Eli Lilly said in a news release. “This is a major step forward for patients with obstructive sleep apnea,” Dr. Sally Seymour, director of the FDA’s Division of Pulmonology, Allergy, and Critical Care, said in the FDA announcement. Obstructive sleep apnea, or OSA, affects as many as 30 million people in the USand is closely associated with obesity, according to the American Academy of Sleep Medicine, which notes that weight loss can reduce its severity. It’s characterized by breathing disruptions during sleep caused by blocked airflow and increases the risk of heart and brain problems. Related article Zepbound leads to more weight loss than Wegovy, drugmaker Eli Lilly says “Many cases of OSA go undiagnosed and untreated, leaving millions at risk for serious health consequences,” Patrik Jonsson, president of Lilly Cardiometabolic Health, said in the company’s release. Symptoms include snoring or gasping during sleep and excessive sleepiness in the daytime. Jonsson noted that Lilly’s clinical trials showed that almost half of participants “saw such improvements that they no longer had symptoms associated with OSA.” The approval is the second indication for Zepbound, which was approved for weight loss for those with obesity, or who are overweight and have a weight-related health condition, in November 2023. Although the new FDA green light doesn’t expand the number of people who may be eligible for the drug, since the sleep apnea approval is specifically for people with obesity, it could lead to insurance coverage for those with the condition on Medicare, which doesn’t cover drugs solely for weight loss. Without insurance coverage, Zepbound costs $1,060 per month, but Lilly offers discounts, coupons and a lower-priced version that comes in a vial that patients use a syringe to inject instead of an auto-injector pen. Still, costs can run to hundreds of dollars each month out of pocket. The Biden administration proposed in November to change Medicare’s coverage policy for obesity drugs, but currently, Medicare beneficiaries can get coverage for weight-loss medicines only when they’re used for another indication, like reducing heart risks. The FDA approval for sleep apnea is based on two company-sponsored trials encompassing about 470 participants, one in which patients were being treated with continuous positive air pressure, or CPAP, machines, a mainstay of treatment that helps keep the airway open. Treatment with Zepbound, whose generic name is tirzepatide, led to improvements in both sets of patients, according to results published in June in the New England Journal of Medicine. The trials’ main goal was improvement on a metric known as the apnea-hypopnea index, or AHI, the number of breathing disruptions during an hour of sleep. In both studies, the mean AHI to start was about 50 events per hour, and patients had an average body mass index, or BMI, of about 39; obesity is characterized as a BMI of 30 or more. In the trial in which patients weren’t using CPAP machines, those using Zepbound had about 25 fewer AHI breathing events per hour, on average, after a year of treatment, compared with a reduction of about five for those on a placebo. In the trial in which patients were on CPAP machines, those on Zepbound had about 29 fewer events per hour, compared with about six for those on placebo. Participants on Zepbound also lost significant amounts of weight: about 18% of their body weight, on average, in the first trial and about 20% in the second, compared with 1.6% and 2.3%, respectively, for those on placebo. That equates to 45 to 50 pounds of weight loss, on average, over a year, Lilly said. Patients on the drug also saw reductions in blood pressure and inflammation, “important risk factors for cardiovascular complications of obstructive sleep apnea with obesity,” researchers wrote in the New England Journal of Medicine. The most common side effects were gastrointestinal events, which were typically mild to moderate, the researchers said, and happened most during the time when patients were just starting the medicine or increasing their dose."
